num_words,num_characters,num_exclamation_marks,num_links,has_suspicious_link,num_attachments,has_attachment,sender_reputation_score,email_hour,email_day_of_week,is_weekend,num_recipients,contains_money_terms,contains_urgency_terms,target
8,46,0,1,0,0,0,0.82,19,5,1,25,0,0,
19,129,0,6,1,2,1,0.63,0,4,0,1,0,0,
19,132,0,4,1,2,1,0.96,7,2,0,26,1,0,
20,140,0,3,0,1,1,0.55,14,0,0,23,0,1,
11,68,0,0,0,0,0,0.98,18,6,1,10,0,1,
17,112,0,5,1,2,1,0.95,6,1,0,24,0,1,
21,141,0,3,0,0,0,0.7,13,3,0,25,1,1,
18,112,0,7,1,2,1,0.67,12,5,1,3,1,0,
13,85,0,1,1,2,1,0.91,13,0,0,29,0,0,
12,82,0,8,1,1,1,0.75,5,6,1,20,0,1,
18,106,0,6,1,0,0,0.79,5,1,0,14,1,1,
22,139,0,8,1,0,0,0.4,19,2,0,25,1,1,
14,82,0,4,1,1,1,0.38,16,0,0,11,0,1,
17,100,0,4,1,1,1,0.85,16,5,1,24,0,0,
26,160,0,0,0,0,0,0.69,2,5,1,20,0,1,
15,108,0,4,1,0,0,0.51,22,3,0,16,0,1,
21,126,0,8,1,0,0,0.83,3,4,0,24,0,0,
15,92,0,1,0,0,0,0.31,13,0,0,7,1,1,
15,95,0,7,1,2,1,0.77,4,5,1,4,0,1,
12,87,0,8,0,1,1,0.38,20,4,0,19,1,1,
18,113,0,6,1,0,0,0.85,13,0,0,30,0,0,
16,96,0,5,1,1,1,0.69,6,6,1,24,1,0,
17,114,0,2,0,2,1,0.82,19,4,0,24,0,0,
15,97,0,1,0,1,1,0.65,15,6,1,11,0,1,
18,110,0,4,1,0,0,0.73,18,4,0,6,1,0,
11,62,0,7,0,0,0,0.65,3,3,0,1,0,1,
16,103,0,2,1,0,0,0.53,13,0,0,20,0,1,
20,130,0,6,1,2,1,0.83,7,2,0,4,0,0,
10,68,0,0,0,0,0,0.66,1,6,1,27,1,0,
19,121,0,1,0,2,1,0.85,17,2,0,19,1,0,
17,104,0,7,0,0,0,0.84,1,4,0,30,1,0,
11,83,0,8,0,0,0,0.77,1,1,0,28,0,0,
20,140,0,4,0,1,1,0.39,4,1,0,22,1,1,
16,104,0,6,0,1,1,0.92,18,5,1,23,0,1,
16,118,0,3,1,1,1,0.75,4,6,1,26,0,0,
23,134,0,1,1,0,0,0.9,9,3,0,18,0,0,
27,174,0,6,1,1,1,0.76,15,0,0,2,0,1,
13,80,0,3,0,1,1,0.7,5,6,1,29,0,0,
20,132,0,0,0,0,0,0.35,4,2,0,19,1,0,
17,114,0,8,1,1,1,0.81,14,0,0,20,1,1,
17,106,0,5,0,1,1,0.79,10,3,0,19,0,1,
22,159,0,6,1,2,1,0.98,7,2,0,25,1,0,
16,97,0,3,1,0,0,0.54,17,4,0,27,1,1,
15,90,0,2,1,1,1,0.92,6,6,1,4,0,0,
11,70,0,1,1,1,1,0.88,1,3,0,14,1,0,
18,107,0,5,0,2,1,0.91,15,2,0,16,1,1,
21,124,0,3,1,0,0,0.55,18,3,0,24,0,1,
28,181,0,6,0,2,1,0.97,21,5,1,23,0,1,
15,92,0,8,0,2,1,0.67,2,1,0,24,0,0,
15,101,0,0,0,2,1,0.9,14,6,1,9,0,0,
26,173,0,0,0,1,1,0.9,23,2,0,25,0,1,
12,76,0,5,1,2,1,0.54,15,2,0,26,0,0,
18,116,0,7,1,1,1,0.88,17,2,0,1,0,0,
20,113,0,2,0,0,0,0.34,5,0,0,11,0,1,
25,174,0,0,0,1,1,0.77,3,5,1,12,1,1,
23,136,0,7,1,0,0,0.83,18,5,1,6,0,1,
18,117,0,3,1,2,1,0.96,7,0,0,7,1,1,
16,130,0,3,0,1,1,0.44,1,6,1,10,1,0,
6,32,0,6,1,2,1,0.74,20,5,1,18,0,1,
21,145,0,7,1,1,1,0.71,15,5,1,22,1,1,
24,155,0,4,0,0,0,0.68,8,4,0,13,0,1,
19,121,0,6,1,1,1,0.87,10,5,1,11,0,0,
24,156,0,0,0,0,0,0.79,21,4,0,17,0,0,
15,105,0,5,0,1,1,0.81,11,0,0,6,1,1,
21,136,0,3,1,1,1,0.41,5,6,1,11,0,1,
10,66,0,4,0,0,0,0.78,19,6,1,9,1,0,
17,119,0,6,0,0,0,0.62,23,6,1,19,0,0,
17,107,0,8,1,0,0,0.55,22,2,0,13,0,1,
9,55,0,6,0,0,0,0.58,14,2,0,27,1,1,
10,63,0,7,0,0,0,0.85,13,1,0,22,0,1,
17,114,0,5,1,2,1,0.85,18,3,0,3,1,0,
24,128,0,1,0,1,1,0.81,21,4,0,4,1,0,
9,56,0,2,0,0,0,0.64,15,6,1,16,0,0,
22,133,0,0,0,2,1,0.69,6,2,0,17,0,1,
22,141,0,5,1,2,1,0.51,6,5,1,16,0,0,
17,107,0,6,0,1,1,0.4,20,6,1,25,1,1,
14,88,0,1,0,0,0,0.66,14,0,0,11,1,1,
21,147,0,0,0,0,0,0.87,23,2,0,26,0,0,
15,101,0,0,0,1,1,0.32,5,4,0,25,0,1,
17,105,0,6,0,1,1,0.31,2,2,0,20,0,1,
18,99,0,7,0,0,0,0.65,12,1,0,21,0,1,
13,74,0,2,0,1,1,0.66,11,2,0,11,0,0,
19,119,0,6,0,0,0,0.49,3,5,1,29,1,1,
24,156,0,8,1,1,1,0.54,21,5,1,30,0,1,
21,122,0,1,1,0,0,0.69,4,5,1,16,0,1,
8,46,0,2,1,1,1,0.89,8,4,0,17,0,0,
7,40,0,8,1,1,1,0.66,15,1,0,15,0,0,
14,87,0,5,1,2,1,0.66,12,1,0,2,0,0,
16,100,0,5,1,1,1,0.58,11,3,0,1,1,0,
22,138,0,2,0,1,1,0.71,0,0,0,13,0,0,
18,115,0,2,0,2,1,0.66,8,2,0,19,1,0,
18,108,0,8,0,1,1,0.42,15,5,1,9,1,1,
19,126,0,8,1,2,1,0.51,0,1,0,14,0,0,
19,140,0,7,1,0,0,0.61,16,5,1,15,1,0,
17,108,0,7,0,1,1,0.87,18,0,0,8,0,0,
14,85,0,1,1,1,1,0.75,22,5,1,19,0,0,
19,111,0,3,1,0,0,0.78,11,6,1,17,0,0,
19,142,0,7,0,1,1,0.77,18,1,0,14,0,1,
6,30,0,4,0,1,1,0.96,22,4,0,18,1,0,
11,66,0,7,1,1,1,0.91,22,3,0,4,0,0,
18,115,0,1,1,2,1,0.76,1,2,0,26,1,0,
21,150,0,4,0,0,0,0.77,11,1,0,22,1,1,
30,185,0,2,0,1,1,0.84,3,3,0,19,1,1,
24,164,0,2,0,0,0,0.32,18,6,1,11,0,1,
28,172,0,2,0,0,0,0.77,15,4,0,5,0,1,
20,127,0,7,1,1,1,0.48,20,4,0,23,1,1,
21,130,0,0,0,0,0,0.56,4,1,0,23,0,0,
19,122,0,7,0,1,1,0.86,0,6,1,19,0,0,
23,140,0,1,0,2,1,0.65,16,4,0,11,0,0,
21,139,0,3,0,1,1,0.88,7,4,0,26,0,1,
20,115,0,8,1,0,0,0.32,11,0,0,25,1,1,
21,138,0,5,0,1,1,0.52,8,3,0,1,1,1,
25,145,0,1,0,0,0,0.46,2,2,0,29,1,1,
18,112,0,5,1,0,0,0.84,13,0,0,5,1,1,
23,140,0,4,1,0,0,0.49,16,2,0,6,1,1,
12,73,0,7,0,1,1,0.51,1,6,1,3,0,0,
17,111,0,3,0,1,1,0.39,19,2,0,24,0,1,
20,133,0,3,1,1,1,0.42,1,0,0,5,1,1,
17,109,0,0,0,1,1,0.53,20,1,0,7,1,1,
15,105,0,4,0,1,1,0.41,5,0,0,23,1,1,
6,38,0,2,0,1,1,0.97,10,5,1,12,0,0,
17,118,0,2,0,1,1,0.51,7,3,0,1,1,1,
5,31,0,1,0,0,0,0.88,5,0,0,18,0,1,
15,98,0,6,0,0,0,0.7,1,2,0,26,0,0,
10,55,0,8,0,2,1,0.6,23,0,0,26,0,1,
16,100,0,0,0,2,1,0.99,23,4,0,25,1,0,
28,154,0,0,0,1,1,0.8,20,2,0,8,0,1,
10,69,0,5,1,2,1,0.64,18,2,0,27,0,1,
17,109,0,7,1,0,0,0.74,1,3,0,8,0,0,
20,136,0,7,0,2,1,0.85,10,3,0,18,0,1,
21,139,0,4,1,1,1,0.7,0,5,1,30,0,1,
16,98,0,2,0,2,1,0.83,15,2,0,21,0,1,
21,142,0,8,1,1,1,0.34,10,1,0,10,1,1,
19,115,0,4,1,0,0,0.68,5,5,1,12,1,1,
15,92,0,4,1,2,1,0.84,13,4,0,19,1,0,
24,157,0,7,1,0,0,0.52,21,3,0,12,0,1,
19,120,0,8,1,1,1,0.35,13,6,1,16,1,1,
26,180,0,7,0,2,1,0.85,13,6,1,9,0,0,
19,126,0,1,0,0,0,0.56,15,5,1,30,1,1,
19,127,0,4,1,0,0,0.71,23,2,0,28,0,1,
13,83,0,1,0,0,0,0.7,0,0,0,23,0,0,
20,131,0,2,0,1,1,0.47,6,2,0,14,0,0,
20,138,0,6,1,0,0,0.71,9,3,0,7,0,1,
9,53,0,2,0,2,1,0.81,19,0,0,6,0,0,
26,157,0,8,1,1,1,0.32,22,3,0,27,1,1,
15,97,0,4,0,1,1,0.54,23,5,1,3,0,0,
15,95,0,5,0,0,0,0.82,12,4,0,17,0,1,
8,38,0,7,0,0,0,0.67,20,3,0,15,0,0,
19,102,0,2,0,2,1,0.74,18,1,0,22,0,0,
18,120,0,0,1,2,1,0.93,6,4,0,16,0,1,
16,102,0,2,0,0,0,0.32,3,2,0,22,1,1,
27,185,0,4,0,1,1,0.88,14,2,0,26,0,1,
20,143,0,5,1,0,0,0.97,19,0,0,27,0,1,
8,56,0,7,0,1,1,0.9,17,6,1,15,0,0,
12,71,0,0,0,0,0,0.72,19,6,1,12,1,1,
19,114,0,4,0,0,0,0.75,0,2,0,20,1,1,
12,91,0,3,0,1,1,0.77,20,6,1,24,0,1,
20,130,0,3,1,2,1,0.99,23,6,1,9,1,0,
20,128,0,2,0,2,1,0.59,21,4,0,14,0,1,
24,152,0,4,1,0,0,0.67,0,2,0,12,0,0,
23,141,0,5,0,2,1,0.85,0,0,0,24,0,0,
21,128,0,6,1,0,0,0.6,4,0,0,10,1,1,
28,190,0,4,1,0,0,0.34,8,0,0,9,1,0,
32,211,0,5,0,1,1,0.34,4,3,0,20,0,1,
20,121,0,0,0,2,1,0.88,0,1,0,6,0,0,
17,93,0,3,0,0,0,0.34,4,2,0,30,0,0,
15,94,0,0,1,2,1,0.76,4,0,0,14,0,1,
24,150,0,3,1,0,0,0.68,20,1,0,1,0,0,
20,118,0,1,0,1,1,0.75,18,5,1,29,0,1,
18,119,0,0,0,2,1,0.9,9,1,0,26,1,1,
12,86,0,5,0,2,1,0.56,3,4,0,11,0,0,
15,93,0,8,0,1,1,0.85,18,1,0,18,1,1,
25,169,0,3,0,0,0,0.96,17,5,1,3,0,0,
19,126,0,8,0,0,0,0.55,17,4,0,2,0,1,
14,88,0,8,1,2,1,0.69,14,5,1,13,0,0,
19,118,0,0,0,1,1,0.57,6,5,1,21,0,1,
26,153,0,6,1,0,0,0.63,14,1,0,25,1,1,
21,129,0,3,0,0,0,0.85,16,1,0,30,1,1,
18,129,0,4,1,2,1,0.65,13,0,0,17,0,1,
26,172,0,3,1,2,1,0.91,4,2,0,19,1,0,
20,121,0,7,0,0,0,0.5,8,4,0,2,0,1,
20,134,0,6,1,2,1,0.71,17,2,0,3,0,0,
17,114,0,1,0,0,0,0.67,20,2,0,23,0,1,
14,98,0,0,0,0,0,0.63,23,1,0,27,0,0,
18,107,0,3,0,0,0,0.65,21,0,0,8,1,1,
23,139,0,3,1,2,1,0.73,0,1,0,11,0,1,
23,144,0,2,0,1,1,0.98,14,5,1,14,1,0,
14,90,0,1,0,1,1,0.51,4,3,0,4,0,0,
19,128,0,0,1,1,1,0.32,0,2,0,20,1,1,
18,109,0,1,0,0,0,0.75,20,4,0,17,0,1,
14,89,0,3,1,0,0,0.87,4,5,1,8,0,1,
21,137,0,0,0,2,1,0.59,13,5,1,24,0,1,
13,86,0,6,1,0,0,0.77,0,2,0,20,0,1,
15,101,0,2,0,1,1,0.37,4,2,0,27,1,1,
16,87,0,5,1,1,1,0.63,17,0,0,10,0,1,
10,54,0,3,1,2,1,0.58,9,3,0,23,0,0,
9,45,0,3,0,1,1,0.99,14,6,1,4,0,0,
17,112,0,1,0,0,0,0.55,23,0,0,18,0,0,
11,70,0,2,0,2,1,0.63,10,6,1,1,0,0,
22,149,0,7,0,1,1,0.58,15,6,1,24,1,1,
10,55,0,4,1,2,1,0.52,14,2,0,11,0,0,
8,48,0,8,1,0,0,0.85,21,0,0,19,0,0,
26,164,0,7,0,1,1,0.98,13,4,0,2,0,1,
14,80,0,7,1,0,0,0.53,2,6,1,17,0,1,
15,102,0,0,0,2,1,0.64,15,5,1,11,0,0,
19,121,0,7,1,0,0,0.59,9,6,1,10,1,1,
14,91,0,6,0,1,1,0.72,16,0,0,18,0,0,
17,116,0,3,0,1,1,0.73,7,1,0,4,1,1,
28,178,0,0,0,1,1,0.76,7,6,1,2,0,1,
20,118,0,4,0,1,1,0.56,14,5,1,25,1,1,
25,157,0,1,0,1,1,0.87,10,4,0,9,0,0,
7,38,0,6,1,0,0,0.89,14,1,0,21,0,0,
18,128,0,4,1,1,1,0.63,1,1,0,27,0,0,
23,164,0,4,1,1,1,0.63,3,3,0,20,1,1,
20,132,0,7,1,0,0,0.68,15,1,0,16,1,1,
20,137,0,5,1,1,1,0.75,7,1,0,14,0,1,
14,87,0,3,1,0,0,0.96,0,3,0,10,0,0,
24,162,0,1,0,2,1,0.92,9,0,0,1,0,0,
5,28,0,4,1,2,1,0.55,14,0,0,7,0,0,
11,66,0,2,0,1,1,0.87,6,1,0,3,0,0,
25,170,0,6,1,1,1,0.61,8,0,0,27,1,1,
16,101,0,1,1,0,0,0.98,3,6,1,28,0,0,
21,144,0,4,1,0,0,0.81,16,6,1,16,0,1,
17,93,0,8,1,0,0,0.75,9,6,1,20,0,0,
6,38,0,2,0,1,1,0.95,0,3,0,15,1,0,
13,92,0,4,1,1,1,0.38,10,1,0,14,1,1,
8,46,0,1,1,1,1,0.86,17,4,0,30,0,0,
16,99,0,2,1,2,1,0.98,15,4,0,1,0,1,
21,125,0,4,1,0,0,0.75,8,6,1,28,0,0,
13,75,0,6,1,2,1,0.86,7,0,0,26,1,0,
26,170,0,1,0,0,0,0.68,21,5,1,7,0,0,
11,84,0,3,1,1,1,0.9,22,2,0,9,0,0,
20,137,0,4,0,1,1,0.84,21,4,0,16,1,1,
20,137,0,2,1,1,1,0.96,13,3,0,5,0,0,
15,97,0,8,1,0,0,0.55,16,4,0,2,1,0,
12,80,0,6,0,0,0,0.65,4,6,1,6,0,1,
13,77,0,3,1,1,1,0.85,14,1,0,2,0,1,
23,157,0,3,1,1,1,0.65,15,6,1,1,0,1,
18,112,0,3,1,2,1,0.6,23,2,0,19,0,0,
13,88,0,1,0,1,1,0.85,2,6,1,14,1,0,
18,116,0,6,1,0,0,0.54,0,6,1,23,1,1,
27,151,0,7,0,1,1,0.74,4,5,1,7,1,1,
21,158,0,7,1,2,1,0.99,4,2,0,25,0,0,
9,56,0,7,0,0,0,0.78,15,6,1,2,1,1,
19,139,0,0,0,0,0,0.53,18,5,1,25,0,1,
23,141,0,7,1,1,1,0.35,19,0,0,2,1,1,
21,129,0,2,1,1,1,0.68,13,3,0,23,0,1,
14,98,0,5,1,1,1,0.52,23,6,1,15,1,1,
23,161,0,0,0,1,1,0.71,16,3,0,15,1,1,
18,112,0,2,0,2,1,0.69,21,0,0,21,0,0,
19,135,0,2,0,1,1,0.52,7,6,1,30,0,1,
18,120,0,3,1,1,1,0.7,20,0,0,1,0,0,
22,136,0,1,1,0,0,0.46,15,4,0,18,0,0,
24,147,0,4,1,1,1,0.71,10,4,0,3,1,1,
13,89,0,2,0,2,1,0.83,4,3,0,14,0,0,
23,152,0,0,0,1,1,0.88,9,1,0,26,0,1,
12,77,0,0,0,1,1,0.95,14,3,0,28,0,0,
21,129,0,1,1,0,0,0.36,10,1,0,29,1,1,
15,94,0,0,0,2,1,0.82,12,4,0,11,0,1,
13,84,0,4,0,0,0,0.97,3,5,1,22,0,0,
16,104,0,8,1,1,1,0.98,2,3,0,16,0,0,
23,146,0,7,1,1,1,0.96,6,0,0,16,0,0,
14,89,0,4,1,0,0,0.55,14,5,1,14,0,1,
14,97,0,5,0,0,0,0.84,10,5,1,4,0,0,
19,135,0,7,1,1,1,0.76,11,5,1,15,0,0,
21,143,0,2,0,1,1,0.72,20,6,1,19,0,0,
20,122,0,7,1,1,1,0.42,22,4,0,19,1,1,
29,180,0,0,0,1,1,0.59,11,1,0,2,0,1,
13,78,0,7,1,1,1,0.82,6,3,0,11,0,0,
21,141,0,8,0,0,0,0.54,17,2,0,10,1,0,
27,177,0,3,1,1,1,0.3,15,4,0,23,0,1,
16,104,0,5,0,2,1,1.0,14,3,0,24,0,0,
15,82,0,2,0,0,0,0.76,23,4,0,4,0,0,
23,128,0,5,1,1,1,0.91,10,1,0,13,1,0,
9,56,0,1,1,2,1,0.78,16,5,1,27,0,0,
15,103,0,7,1,0,0,0.72,12,0,0,6,0,0,
15,96,0,2,0,2,1,0.63,1,1,0,11,1,0,
16,100,0,1,0,0,0,0.31,3,0,0,15,1,1,
16,97,0,5,1,1,1,0.32,8,1,0,9,1,0,
15,81,0,7,0,0,0,0.37,20,5,1,27,1,1,
19,125,0,3,0,2,1,1.0,23,3,0,17,0,1,
18,110,0,1,1,1,1,0.95,7,3,0,27,0,0,
20,124,0,6,0,2,1,0.73,14,0,0,7,0,1,
24,140,0,8,0,0,0,0.52,19,4,0,9,1,1,
16,107,0,3,1,1,1,0.68,1,4,0,20,0,0,
30,187,0,6,1,1,1,0.38,9,0,0,30,1,0,
13,71,0,1,0,1,1,0.99,19,5,1,9,1,0,
12,77,0,0,0,1,1,0.7,16,1,0,14,0,1,
22,126,0,7,1,0,0,0.52,19,3,0,5,0,1,
20,124,0,0,0,1,1,0.57,7,4,0,4,0,0,
18,114,0,6,1,0,0,0.59,20,0,0,13,0,0,
15,87,0,6,0,1,1,0.53,23,4,0,8,0,1,
29,180,0,2,0,0,0,0.39,17,0,0,2,0,1,
21,134,0,3,0,2,1,0.63,19,3,0,3,0,0,
22,124,0,7,1,0,0,0.5,21,2,0,11,1,1,
15,85,0,0,0,2,1,0.87,2,1,0,9,0,0,
18,103,0,6,0,2,1,0.71,20,4,0,3,1,0,
15,93,0,1,0,0,0,0.81,12,4,0,14,0,1,
29,184,0,7,0,1,1,0.89,17,5,1,17,0,0,
15,97,0,8,0,0,0,0.57,16,0,0,25,1,0,
27,161,0,3,0,0,0,0.63,19,6,1,19,0,1,
19,130,0,5,0,1,1,0.7,15,1,0,10,0,0,
25,165,0,4,1,1,1,0.63,10,6,1,8,1,0,
19,119,0,3,0,1,1,0.63,17,3,0,28,0,0,
19,112,0,4,1,0,0,0.63,22,0,0,25,1,1,
27,173,0,5,1,0,0,0.5,16,0,0,29,1,1,
13,80,0,5,1,1,1,0.88,21,3,0,17,0,0,
18,108,0,7,1,1,1,0.78,16,0,0,4,0,1,
28,180,0,1,1,1,1,0.55,0,4,0,30,0,1,
19,116,0,2,0,2,1,0.58,10,6,1,16,0,0,
19,119,0,2,0,2,1,0.79,20,3,0,25,0,0,
22,130,0,1,0,0,0,0.53,19,0,0,5,0,1,
19,119,0,0,0,0,0,0.37,7,4,0,13,1,1,
18,122,0,5,1,0,0,0.6,19,2,0,22,1,1,
21,133,0,6,1,0,0,0.53,21,1,0,5,1,0,
17,110,0,3,1,1,1,0.83,10,1,0,27,1,1,
12,75,0,0,0,1,1,0.88,6,4,0,13,0,0,
12,81,0,5,1,1,1,0.55,0,4,0,18,0,0,
14,87,0,3,1,1,1,0.72,3,2,0,5,0,0,
13,69,0,1,0,1,1,0.64,10,2,0,28,0,0,
13,84,0,6,0,2,1,0.65,15,6,1,11,0,1,
19,114,0,6,1,1,1,0.4,4,0,0,30,1,1,
13,91,0,1,0,2,1,0.67,1,0,0,14,0,0,
12,85,0,0,0,1,1,0.68,1,1,0,11,0,0,
18,128,0,1,1,0,0,0.74,15,1,0,10,0,1,
15,94,0,2,0,1,1,0.52,15,3,0,6,0,0,
15,87,0,7,1,0,0,0.96,18,4,0,12,0,0,
21,116,0,8,0,1,1,0.75,19,2,0,10,1,1,
29,185,0,4,1,1,1,0.4,2,1,0,18,0,1,
8,54,0,0,0,0,0,0.62,1,3,0,23,1,1,
5,27,0,0,0,0,0,0.75,20,3,0,16,0,0,
18,108,0,8,1,1,1,0.94,11,5,1,18,0,0,
17,116,0,1,0,0,0,0.59,21,6,1,1,0,0,
7,41,0,4,1,1,1,0.67,16,0,0,21,1,0,
17,116,0,5,0,0,0,0.72,12,1,0,17,0,1,
25,164,0,1,0,1,1,0.8,22,5,1,16,0,0,
14,74,0,5,1,1,1,0.47,14,1,0,28,1,0,
7,36,0,1,0,2,1,0.95,13,0,0,24,0,0,
6,31,0,4,1,1,1,0.6,17,0,0,2,0,1,
16,108,0,3,1,0,0,0.8,12,1,0,22,0,0,
18,118,0,7,1,0,0,0.87,5,0,0,9,1,1,
20,128,0,3,1,1,1,0.61,21,0,0,30,0,1,
24,151,0,5,1,1,1,0.9,2,3,0,5,0,0,
25,147,0,1,0,1,1,0.62,22,0,0,22,1,0,
18,128,0,5,0,0,0,0.6,19,6,1,24,0,0,
23,146,0,1,0,2,1,0.87,4,5,1,27,0,1,
9,52,0,4,0,0,0,0.94,16,6,1,3,0,0,
19,128,0,7,1,0,0,0.5,4,1,0,7,1,1,
10,69,0,0,0,2,1,0.67,19,3,0,13,0,0,
12,80,0,3,1,1,1,0.78,10,5,1,1,1,0,
21,128,0,1,0,0,0,0.66,0,6,1,20,1,1,
17,97,0,5,1,1,1,0.93,3,1,0,15,0,1,
23,133,0,5,1,1,1,0.57,7,2,0,28,1,1,
25,167,0,2,1,1,1,0.7,23,5,1,11,1,1,
28,175,0,6,1,1,1,0.43,16,6,1,6,1,1,
12,84,0,5,1,0,0,0.82,5,4,0,27,0,0,
22,151,0,5,1,0,0,0.9,11,0,0,30,0,0,
11,64,0,4,1,1,1,0.61,5,4,0,6,0,0,
19,111,0,6,0,0,0,0.75,12,1,0,12,0,1,
15,103,0,6,1,0,0,0.48,13,6,1,16,1,1,
13,85,0,0,1,2,1,0.7,8,0,0,14,0,0,
25,156,0,1,0,1,1,0.55,10,5,1,19,1,1,
20,140,0,7,1,1,1,0.55,8,2,0,19,1,1,
19,134,0,6,1,0,0,0.9,14,2,0,12,0,1,
20,138,0,5,0,1,1,0.64,17,6,1,5,0,0,
21,127,0,3,1,0,0,0.85,16,6,1,29,1,1,
22,130,0,8,1,2,1,0.86,23,5,1,16,0,1,
16,101,0,7,1,1,1,0.81,13,4,0,2,1,1,
16,101,0,6,0,1,1,0.37,18,0,0,18,0,1,
14,81,0,3,1,0,0,0.87,6,1,0,1,0,0,
30,207,0,2,0,0,0,0.86,12,0,0,25,0,1,
13,78,0,5,1,2,1,0.98,4,1,0,12,0,0,
19,117,0,5,1,1,1,0.72,21,2,0,19,0,1,
23,154,0,8,1,1,1,0.76,0,4,0,14,0,0,
18,108,0,8,1,0,0,0.6,3,3,0,30,1,1,
21,147,0,2,0,2,1,0.63,22,3,0,8,0,0,
27,182,0,3,0,1,1,0.76,7,5,1,6,0,1,
12,66,0,2,0,2,1,0.64,6,0,0,25,0,0,
13,82,0,7,0,2,1,0.7,23,1,0,11,0,1,
18,109,0,3,1,1,1,0.65,12,6,1,26,1,1,
18,113,0,3,1,2,1,0.74,4,1,0,17,1,1,
12,81,0,7,1,0,0,0.38,4,3,0,11,1,1,
23,157,0,5,1,0,0,0.96,9,5,1,5,0,1,
17,116,0,6,1,0,0,0.6,21,3,0,26,1,0,
21,127,0,6,0,1,1,0.35,7,6,1,17,1,1,
22,153,0,3,1,2,1,0.77,10,2,0,5,1,0,
7,37,0,1,0,1,1,0.9,20,1,0,19,1,0,
14,91,0,2,0,1,1,0.79,10,3,0,16,1,1,
23,151,0,5,1,2,1,0.85,8,1,0,11,0,0,
21,148,0,0,0,1,1,0.35,8,3,0,20,0,1,
18,101,0,3,1,1,1,0.59,18,6,1,25,1,0,
12,83,0,3,0,2,1,0.73,6,6,1,29,0,0,
16,98,0,7,1,0,0,0.85,1,1,0,19,1,1,
23,153,0,1,0,0,0,0.4,4,0,0,21,1,1,
14,85,0,0,0,2,1,0.7,12,2,0,6,0,0,
16,110,0,4,1,0,0,0.62,8,3,0,22,0,0,
23,149,0,4,1,2,1,0.83,18,0,0,19,0,0,
22,136,0,6,1,0,0,0.91,18,5,1,3,0,0,
15,93,0,6,1,1,1,0.54,23,3,0,17,1,0,
10,68,0,2,0,1,1,0.54,0,3,0,21,0,0,
7,45,0,6,1,2,1,0.99,5,5,1,24,0,1,
15,101,0,7,0,2,1,0.84,18,4,0,16,0,0,
25,163,0,7,0,0,0,0.65,19,1,0,19,0,0,
19,138,0,7,0,1,1,0.69,7,1,0,11,0,0,
20,125,0,3,1,0,0,0.91,15,2,0,21,0,0,
19,123,0,5,1,0,0,0.56,11,0,0,20,0,1,
19,129,0,2,1,1,1,1.0,3,1,0,13,0,0,
14,86,0,1,0,2,1,0.73,8,5,1,13,0,0,
15,97,0,7,0,1,1,0.91,8,5,1,5,0,0,
13,83,0,1,0,0,0,0.94,1,6,1,1,1,0,
17,105,0,8,0,0,0,0.96,7,6,1,25,0,1,
25,145,0,6,0,0,0,0.39,11,3,0,12,1,0,
15,98,0,7,0,1,1,0.7,4,0,0,20,0,1,
21,146,0,1,0,1,1,0.79,15,1,0,23,0,1,
8,49,0,1,0,2,1,0.55,3,2,0,5,0,0,
27,167,0,4,0,0,0,0.49,18,3,0,13,1,1,
26,166,0,8,1,2,1,0.5,21,6,1,29,1,1,
16,103,0,6,1,1,1,0.41,6,4,0,29,0,1,
22,141,0,0,0,1,1,0.72,6,1,0,25,0,0,
23,141,0,2,0,0,0,0.59,21,6,1,24,0,0,
10,64,0,6,0,1,1,0.63,15,6,1,4,0,0,
22,148,0,6,0,2,1,0.58,11,4,0,19,0,0,
7,47,0,6,1,1,1,0.8,13,1,0,18,0,1,
14,89,0,6,0,1,1,0.74,2,6,1,7,0,0,
13,94,0,5,0,1,1,0.55,20,4,0,3,1,1,
25,172,0,2,0,0,0,0.7,14,5,1,8,0,0,
17,111,0,1,1,0,0,0.57,9,1,0,14,0,1,
22,157,0,6,1,1,1,0.72,2,4,0,25,1,1,
25,166,0,1,0,0,0,0.61,15,4,0,16,1,0,
12,81,0,8,1,2,1,0.58,3,4,0,9,1,1,
18,106,0,7,0,1,1,0.59,21,1,0,10,1,1,
23,173,0,2,0,1,1,0.52,10,1,0,1,1,1,
16,92,0,6,1,2,1,0.62,3,1,0,12,1,0,
18,107,0,7,0,1,1,0.73,15,3,0,12,0,0,
13,88,0,6,1,1,1,0.65,2,6,1,1,0,0,
22,131,0,3,1,0,0,0.59,15,3,0,22,0,0,
24,155,0,3,1,1,1,0.56,18,6,1,4,1,0,
22,145,0,2,0,1,1,0.66,14,0,0,15,0,1,
19,133,0,4,1,2,1,0.78,22,6,1,8,0,0,
15,92,0,1,0,1,1,0.6,21,4,0,24,0,1,
19,140,0,2,1,1,1,0.84,17,6,1,29,0,0,
19,103,0,7,0,0,0,0.61,9,2,0,7,0,1,
16,108,0,5,1,0,0,0.79,10,1,0,15,0,0,
18,126,0,5,0,0,0,0.8,21,2,0,24,0,1,
16,92,0,6,1,1,1,0.63,12,3,0,29,0,1,
18,96,0,7,0,2,1,0.55,16,1,0,22,1,1,
23,150,0,8,0,0,0,0.94,12,3,0,25,0,0,
12,78,0,2,1,0,0,0.64,9,3,0,23,0,0,
